Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
-0.2106607044718917,0,1,0.016149580244313087,0.9950865624889356,3,1,1,0.8910731041795485,4,2,-1.1419291952517898,0.304397134281837,-1.6217853521327694,0,-0.5732416262379554,3,3,1,-0.49876697958303323,1.707499689688721,3,0.29061126825485295,-0.9733423721381878,0.04493463955819317,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.8676718124782865,0,1,-1.6101414829549299,0.9242532380931131,2,4,0,-0.8311549653184892,2,3,-0.318243528674827,-0.22923679800937558,-1.6217853521327694,1,-0.91911053399039,3,4,0,0.14841116175654057,0.1557070814399298,3,0.5202800323431175,-0.9733423721381878,1.0510571351745928,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.6486681098094882,0,1,-0.32844562979333136,1.5356121941788146,1,1,1,-1.7168722582031943,3,3,-0.8675913708674631,0.12042904964417642,-0.5864173580242138,0,0.5996665547016402,3,4,1,-0.7194887361547153,-1.3960855268088614,2,-0.3528710041543192,1.0143927182504924,0.04493463955819317,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3201625558062908,0,1,1.3474274780156446,1.1849723829470664,2,2,1,1.333931750621901,3,4,-1.002757998296337,-0.7807194291157011,-1.6217853521327694,0,-1.2926774131267933,3,3,1,-1.3000568594380468,-0.6201892226844657,3,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.9771736638126857,1,1,-1.7340965944792623,1.4456915278010198,3,3,1,-0.7819484490471167,2,3,-1.4116421175699747,-0.19199345008807683,1.0546020870847297,1,-0.2512453765713478,3,2,0,-0.49876697958303323,0.9316033855643254,3,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8676718124782865,0,1,1.4540288739265705,1.2963320365337836,4,2,0,-0.7327419327757442,4,1,0.9873508500701134,-0.5787621047273755,-0.5864173580242138,0,-1.2926774131267933,3,3,1,0.14841116175654057,-1.3960855268088614,3,1.16376230475229,1.7403381992547586,1.0510571351745928,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5391662584750891,0,1,-1.1614239792368461,-0.22173983491699154,2,1,1,0.6942470390940585,4,2,-0.6796954360570909,0.10398576018458414,-1.6217853521327694,1,-0.91911053399039,3,4,2,-0.3075690972864685,1.707499689688721,2,-0.3528710041543192,-0.9733423721381878,0.5479958873663928,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.6341847718190805,0,0,0.7945876806171215,0.9950865624889356,2,4,1,1.4815512994360187,4,4,-0.8552315754184336,-0.9822551306973706,-0.5864173580242138,1,-0.5732416262379554,3,2,2,-2.292544621589625,-0.6201892226844657,2,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.7603726195472926,0,1,1.0325814947438399,-1.0316074699401947,4,1,0,0.5958340065513135,2,4,1.643139481531159,1.083274999111413,0.019234092976174,0,0.33290283699152534,3,3,0,1.6774064270166889,0.1557070814399298,3,1.0310406461599277,0.7387994420424154,0.9049235229276625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.11784484953130571,0,1,-1.06969719670884,-1.0316074699401947,3,4,1,-1.0279810304039791,3,4,-0.41040912021823284,-1.40640767419352,1.0546020870847297,1,-1.2926774131267933,3,3,0,-0.49876697958303323,0.1557070814399298,3,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.4151810691502822,0,0,-0.32100832310187144,0.5881278001062117,2,1,0,1.4815512994360187,4,3,-0.38504962081773697,-0.8546439612160903,-1.6217853521327694,0,0.8520033846336443,3,4,1,-0.7194887361547153,1.707499689688721,2,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.10115885313749257,1,1,1.0301023925133532,0.37510474792386383,4,3,1,0.7926600716368035,2,1,-0.6307467094475551,-1.0297579669139705,1.484318630192897,0,1.94230596699673,4,2,0,0.14841116175654057,0.9316033855643254,3,0.009519418526307482,-0.9733423721381878,0.04493463955819317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.3201625558062908,0,1,-0.9507002896454807,0.11438560306990991,4,1,0,-0.6343289002329991,3,2,1.2641317381071397,0.9809611980295055,-1.6217853521327694,0,-1.2926774131267933,3,3,0,0.49372078256854574,0.9316033855643254,3,0.7144622055422116,0.38349791355828505,1.4079847707358624,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.7436866231534796,0,1,-1.020115152099107,0.9242532380931131,2,3,1,1.4815512994360187,3,4,-2.1616835726385,0.6981928356987392,-0.5864173580242138,0,-0.2512453765713478,3,4,0,-3.285032383741204,2.4833959938131165,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.3201625558062908,1,1,-0.2565516651092185,-0.041631410602158754,1,2,1,0.841866587908176,3,1,-0.8424637642750622,0.3919541371307771,0.019234092976174,0,-1.2926774131267933,3,3,0,-0.1389206128713836,-0.6201892226844657,3,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.7603726195472926,0,1,1.188764935264499,-0.22173983491699154,3,3,0,-0.3882963188761366,3,3,1.9642456859533726,-0.5028699995292573,0.7822646819350587,0,-1.2926774131267933,3,4,1,1.4341352725635261,0.1557070814399298,2,1.5876132420396485,1.0143927182504924,1.0510571351745928,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.5391662584750891,1,2,0.7995458850780948,0.9950865624889356,1,2,0,0.3005949089230785,1,1,-0.41998211256617957,-1.3537048233614937,-0.5864173580242138,1,1.7436762254776936,4,2,0,0.14841116175654057,1.707499689688721,3,-0.3528710041543192,1.429952502512088,0.9049235229276625,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5558522548689022,0,1,-0.2763844829531117,0.2520023621193102,4,3,1,-0.8803614815898617,3,2,0.4152204035701731,0.964096285763257,-1.6217853521327694,0,-1.2926774131267933,3,4,1,0.14841116175654057,-0.6201892226844657,3,0.8826704550237439,1.0143927182504924,-0.31199299600307684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7748559575377005,0,1,-0.806912360277255,0.11438560306990991,4,1,0,-1.1756005792180968,2,4,1.0272505185151428,-1.7172842236347006,0.4489506360843417,0,-0.2512453765713478,3,4,1,1.3239380538020686,0.9316033855643254,3,0.7144622055422116,1.2395688206485869,1.9110460185440619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9938596602064987,0,1,-0.2416770517262986,-1.0316074699401947,4,2,0,0.841866587908176,3,1,1.952608453582748,1.1958482884886217,0.4489506360843417,0,-0.91911053399039,3,4,0,1.2045474989798381,-0.6201892226844657,2,-0.3528710041543192,0.38349791355828505,-0.8150542438112763,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.42966440714069,0,1,0.30124633675027795,-1.0316074699401947,3,3,1,0.5958340065513135,3,4,-1.0991123936797214,-1.074168902548425,0.7822646819350587,0,-1.2926774131267933,3,4,0,-0.3075690972864685,0.1557070814399298,3,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.7748559575377005,0,1,1.627566030060636,0.48646440151058035,4,4,1,-1.2248070954894692,3,4,0.3336329534423992,0.6757062860104079,0.019234092976174,1,-0.5732416262379554,3,4,0,0.01194059718201139,1.707499689688721,4,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7581699611438873,0,1,-1.679556345408556,0.37510474792386383,2,4,1,0.841866587908176,2,3,-1.2850155508302092,0.2535213156119874,-0.5864173580242138,0,-0.5732416262379554,3,1,0,0.14841116175654057,1.707499689688721,3,-1.7367826544685656,-0.11727146504788616,1.0510571351745928,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.22734670086570485,1,1,0.22935237206616507,-0.22173983491699154,3,4,1,-0.4867093514188816,3,4,-1.3692010457942854,-1.5428729226145808,0.4489506360843417,0,-0.2512453765713478,3,3,1,1.0044283593335894,2.4833959938131165,4,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.4151810691502822,1,1,0.02606598916625969,-1.5053496669764959,3,2,1,-0.2406767700620191,3,4,-1.2267959395191619,-1.587143317313483,0.019234092976174,1,0.33290283699152534,3,1,1,-0.49876697958303323,-0.6201892226844657,2,-1.7367826544685656,0.38349791355828505,-1.675043127180746,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.6653541062033014,0,1,1.1664530151901191,-1.0316074699401947,2,4,0,0.3005949089230785,4,3,-1.011836106423129,1.0695019874273102,-0.5864173580242138,0,-0.91911053399039,3,4,2,-0.49876697958303323,0.1557070814399298,2,0.009519418526307482,-0.11727146504788616,0.3217892224056365,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.4318670655440953,1,1,0.16489571407351214,-0.6954820319532931,2,1,1,0.9894861367222936,2,3,-0.9903642935611536,-1.4761159782273472,-0.5864173580242138,1,-0.2512453765713478,3,3,0,-1.3000568594380468,-0.6201892226844657,3,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.2106607044718917,0,1,0.2169568609137318,-1.0316074699401947,3,4,0,1.5307578157073911,3,4,-1.4220682585036573,-0.6501568999878274,-0.5864173580242138,0,-0.5732416262379554,3,1,0,-1.711976498306294,0.1557070814399298,3,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.10115885313749257,0,1,0.12275097615523907,-0.22173983491699154,4,2,0,0.7926600716368035,2,1,-0.6254538160375251,-0.174425833144068,1.8176326760436148,1,-0.2512453765713478,3,4,1,-0.49876697958303323,0.1557070814399298,4,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.42966440714069,0,2,0.8392115207658811,-1.5053496669764959,3,3,0,-1.1756005792180968,4,1,0.05591774382156595,-1.5628297354629748,0.019234092976174,0,1.09139403572374,3,1,2,0.14841116175654057,0.1557070814399298,3,0.009519418526307482,-0.11727146504788616,0.04493463955819317,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.2106607044718917,0,1,-0.8391406892735814,-0.43476288709933963,2,3,1,0.448214457737196,3,4,-1.4699004006473197,-0.4782753358076449,-0.5864173580242138,0,-0.91911053399039,3,3,1,-2.292544621589625,0.1557070814399298,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-1.0866755151470848,0,1,1.0846426415840595,-1.0316074699401947,4,4,0,-1.6184592256604493,3,1,-1.1956129106341409,0.7591876017283379,-0.5864173580242138,0,-0.5732416262379554,3,4,1,-2.292544621589625,2.4833959938131165,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.1961773664814839,1,1,1.3746976025509978,1.4915166961003585,3,1,1,-0.8803614815898617,1,3,-1.2267959395191619,-0.5277457451219738,-0.5864173580242138,0,-0.91911053399039,3,3,0,-2.292544621589625,-0.6201892226844657,2,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0866755151470848,0,2,0.4747834928843435,0.2520023621193102,3,4,1,-1.4216331605749593,3,3,0.7851761317144396,-1.5934676594133264,-0.5864173580242138,0,0.04996199916829446,3,4,0,0.01194059718201139,-2.171981830933257,3,1.0310406461599277,-0.11727146504788616,0.9049235229276625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.7581699611438873,0,2,-0.2020114160385122,-1.5053496669764959,2,3,0,-0.3882963188761366,3,4,-0.38504962081773697,-0.49640511649386204,-0.5864173580242138,0,1.94230596699673,4,4,0,0.38760875109346676,-0.6201892226844657,3,1.0310406461599277,0.7387994420424154,0.9049235229276625,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.4463504035345031,1,1,1.3821349092424577,0.6816490610771554,3,2,0,-0.8311549653184892,3,3,1.9993979153644692,0.27642948810697493,-0.5864173580242138,0,-0.91911053399039,3,4,0,1.265486788148442,-2.171981830933257,3,1.7558214915211805,2.4509412562230186,1.0510571351745928,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.3201625558062908,0,0,0.6507997512488957,1.3979954351294148,4,2,1,0.3005949089230785,3,3,-0.18928539469516692,-0.6013891953512589,-1.6217853521327694,0,1.3191023415904781,4,3,0,0.14841116175654057,-0.6201892226844657,3,0.5202800323431175,1.7403381992547586,0.9049235229276625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.008342998196906572,0,1,-0.977970414180834,1.1849723829470664,2,2,1,0.349801425194451,3,2,-0.8112590210546098,-0.5742647947897093,0.7822646819350587,0,1.5362156497632011,4,1,0,-0.1389206128713836,-1.3960855268088614,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.9938596602064987,0,2,1.0127486768999467,-0.22173983491699154,4,1,1,1.5799643319787637,3,4,0.16292370860484484,0.8617824846813495,0.7822646819350587,1,1.5362156497632011,4,3,0,0.5925087204653425,0.9316033855643254,3,0.7144622055422116,-0.9733423721381878,1.0510571351745928,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.2106607044718917,0,1,1.0573725170487065,0.2520023621193102,1,4,1,-1.4708396768463317,4,4,-1.2426330000438421,-1.3240506859600067,-0.5864173580242138,0,1.09139403572374,3,4,0,-2.292544621589625,-0.6201892226844657,3,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.2128633628752972,1,1,-0.43752612793474405,-1.5053496669764959,2,1,1,1.5799643319787637,2,3,0.057317341119836086,0.7000198678609162,1.8176326760436148,1,-0.5732416262379554,3,4,0,1.265486788148442,-0.6201892226844657,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.9771736638126857,1,1,1.5655884742984698,-0.22173983491699154,4,3,1,-0.7819484490471167,3,3,-0.6157982347921857,-0.44046982414413793,-0.5864173580242138,1,-0.5732416262379554,3,3,0,-1.711976498306294,0.1557070814399298,2,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.7748559575377005,0,1,1.699459994744749,-1.5053496669764959,5,2,0,0.448214457737196,3,1,0.07760469118324548,-1.448148332052485,1.0546020870847297,1,1.5362156497632011,4,3,1,0.01194059718201139,-0.6201892226844657,2,0.009519418526307482,-0.11727146504788616,0.04493463955819317,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2106607044718917,0,0,0.7301310226244685,0.5881278001062117,2,3,1,0.645040522822686,2,1,0.9727972931144644,-0.8448060957274455,0.019234092976174,1,-0.5732416262379554,3,3,1,0.14841116175654057,0.1557070814399298,3,-1.7367826544685656,0.38349791355828505,0.04493463955819317,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.1961773664814839,0,1,1.5879003943728498,1.3979954351294148,3,3,0,-0.9295679978612341,2,4,-0.3312248730759265,1.0010585518134516,1.484318630192897,1,1.09139403572374,3,3,1,-0.7194887361547153,-0.6201892226844657,2,-0.3528710041543192,-0.9733423721381878,-1.675043127180746,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.42966440714069,0,2,-0.7127064755187623,-1.5053496669764959,2,1,0,1.5799643319787637,3,4,1.437539917769147,0.11705606719092672,-0.5864173580242138,1,-0.91911053399039,3,3,0,0.6849186648651102,-1.3960855268088614,3,1.6745229185690997,1.7403381992547586,1.5072938939994467,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.2106607044718917,0,2,0.12523007838572572,1.125041707062853,5,2,1,0.251388392651706,3,1,0.8432266454917574,-0.4612698826058444,-0.5864173580242138,0,1.7436762254776936,4,4,1,0.01194059718201139,0.1557070814399298,2,1.0310406461599277,-0.11727146504788616,1.0510571351745928,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.2106607044718917,0,1,0.8416906229963679,1.3979954351294148,4,3,0,-1.7660787744745667,3,1,-0.38392404959941484,0.23735910802349927,0.4489506360843417,1,0.04996199916829446,3,3,1,-0.9805471649695675,0.1557070814399298,3,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.6486681098094882,0,1,-0.36563216325063114,0.11438560306990991,4,4,1,-0.8803614815898617,3,4,0.19976928151183154,-0.6725029087406067,0.4489506360843417,0,1.7436762254776936,4,4,1,0.14841116175654057,0.1557070814399298,2,0.8826704550237439,-0.11727146504788616,0.9049235229276625,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.008342998196906572,0,1,0.7747548627732282,-1.5053496669764959,4,1,1,-0.7327419327757442,2,3,0.21949323718313785,-1.6336623669812185,-0.5864173580242138,0,0.8520033846336443,3,3,1,-0.3075690972864685,-0.6201892226844657,4,0.5202800323431175,-0.9733423721381878,0.9049235229276625,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5391662584750891,0,1,-0.9308674718015876,-1.5053496669764959,3,1,1,-1.6184592256604493,3,4,0.2613622993842292,-0.48291318668086325,-0.5864173580242138,1,1.7436762254776936,4,2,1,0.01194059718201139,0.1557070814399298,3,1.0310406461599277,1.594870349132717,1.0510571351745928,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.11784484953130571,0,2,-0.3705903677116045,1.6587145799833682,5,4,0,-0.7819484490471167,3,4,-1.154389561135223,-1.2447855983086387,-0.5864173580242138,0,-1.2926774131267933,3,4,0,0.14841116175654057,-0.6201892226844657,3,0.009519418526307482,1.8704636253407945,1.1817781057751064,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.4318670655440953,0,1,0.46238798173191026,0.11438560306990991,2,2,0,-1.1263940629467242,2,3,1.9360673277553386,0.33559722197439673,1.0546020870847297,1,-0.91911053399039,3,4,1,1.5849964826169212,-0.6201892226844657,2,0.009519418526307482,2.2860234096023904,1.0510571351745928,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.4173837275536876,0,1,1.5680675765289565,1.4915166961003585,3,1,0,1.6291708482501361,3,1,0.5844707058369843,-1.6807435803911621,1.484318630192897,0,-1.2926774131267933,3,4,0,1.536454302687859,0.1557070814399298,2,1.8321897620139254,1.594870349132717,1.1817781057751064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.10115885313749257,0,1,1.0424979036657867,0.2520023621193102,3,3,0,-0.3390898026047641,3,3,1.0047507735710701,-0.8588601892826525,-0.5864173580242138,0,-0.5732416262379554,3,2,3,0.8535671492801944,-0.6201892226844657,3,1.6745229185690997,2.194496414003837,1.0510571351745928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.979376322216091,0,1,0.08308534046745267,0.2520023621193102,3,4,0,-1.6184592256604493,3,3,1.5761806511580971,0.761295715761619,0.019234092976174,1,-0.2512453765713478,3,3,3,1.140898923908119,-0.6201892226844657,3,-1.7367826544685656,-0.9733423721381878,-0.31199299600307684,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.10115885313749257,0,2,0.9730830412121604,0.5881278001062117,3,2,1,1.432344783164646,2,2,0.34153025755970945,1.1725184931869779,-0.5864173580242138,0,-0.5732416262379554,3,3,0,-0.49876697958303323,0.1557070814399298,3,0.5202800323431175,-0.9733423721381878,0.04493463955819317,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.8843578088720997,0,1,1.330073762402238,0.11438560306990991,3,2,1,-0.3390898026047641,3,1,0.9482243602694389,0.6287656135360162,0.019234092976174,0,0.5996665547016402,3,3,1,1.3800965132450453,-0.6201892226844657,3,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2106607044718917,0,2,-0.3433202431762513,-1.5053496669764959,3,2,1,0.645040522822686,3,1,-1.293225439180318,-1.1868827328611855,0.7822646819350587,0,-0.5732416262379554,3,4,1,-0.7194887361547153,-0.6201892226844657,2,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.10115885313749257,1,1,-1.2010896149246324,0.37510474792386383,3,4,1,0.645040522822686,2,3,-0.6391653589672939,1.0489830108367078,-1.6217853521327694,1,0.5996665547016402,3,1,1,-1.711976498306294,-2.171981830933257,2,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2.4173837275536876,0,2,1.04745610812676,-1.5053496669764959,1,1,0,-0.4375028351475091,2,3,0.0828404373073667,1.4552868555177443,1.484318630192897,0,-1.2926774131267933,3,4,0,1.0742889058518768,-0.6201892226844657,2,0.009519418526307482,-0.11727146504788616,0.04493463955819317,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.8676718124782865,0,1,1.3028036378668848,-1.0316074699401947,3,3,1,0.4974209740085685,3,2,-0.9791851284467011,-1.3150560660846742,-1.6217853521327694,0,1.94230596699673,4,4,1,-0.49876697958303323,0.1557070814399298,3,0.29061126825485295,-0.9733423721381878,0.3217892224056365,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.6486681098094882,0,1,0.6929444891671688,-1.5053496669764959,4,3,1,1.038692652993666,3,2,-1.0961001369744874,0.6270791223093914,-0.5864173580242138,0,0.5996665547016402,3,2,0,-2.292544621589625,0.9316033855643254,3,-0.8636316179711291,-0.11727146504788616,-1.675043127180746,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.5391662584750891,0,1,-0.6308961019127028,-1.5053496669764959,3,2,1,0.005355811294843447,3,2,0.275467367670358,-0.9791632301152251,-0.5864173580242138,0,0.5996665547016402,3,2,2,0.14841116175654057,0.1557070814399298,3,0.29061126825485295,-0.9733423721381878,1.1817781057751064,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
